subscription_length,customer_age,claim_status,torque_Nm,torque_rpm,log_region_density,model_encoded,vehicle_age_bin_encoded,fuel_type_Diesel,fuel_type_Petrol,segment_B2,segment_C1,segment_C2,segment_Utility
10.9,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.5,53,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.0,49,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
9.4,54,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
8.5,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.9,48,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.6,52,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
11.5,44,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
9.6,40,1,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
11.1,48,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.7,40,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
11.5,42,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
12.0,50,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.8,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
8.4,63,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
8.4,47,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.3,57,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
5.3,47,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
4.4,41,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
7.2,38,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.9,50,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.1,41,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
2.3,36,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.1,39,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.9,45,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
0.1,41,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
3.6,52,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
12.1,43,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
0.8,41,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
0.8,39,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
12.4,52,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
0.4,35,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.9,54,1,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
9.3,35,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
2.1,44,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.4,44,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
1.5,54,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.3,50,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
6.1,40,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
0.7,47,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.6,41,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.1,61,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
12.0,57,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
0.9,37,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
11.5,41,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
9.7,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.0,49,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
3.0,47,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
4.7,49,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.1,56,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.9,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.9,44,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
1.3,43,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.7,36,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
1.0,53,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
11.7,48,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
3.9,41,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
6.8,37,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
11.2,44,1,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
3.4,38,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
8.1,57,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
8.1,48,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
8.1,35,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.3,44,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.1,41,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.8,49,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
1.0,36,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
11.5,49,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.3,57,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.2,50,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
1.0,56,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
5.0,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.5,44,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.4,48,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
1.6,39,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
1.1,44,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
3.4,50,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
0.9,37,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
11.1,36,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
0.8,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
6.8,35,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.1,42,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
7.9,35,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
1.0,46,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
3.2,54,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
3.9,44,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
7.5,64,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
12.1,58,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
3.0,47,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
3.7,57,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
0.9,54,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.5,39,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
3.9,40,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.8,53,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.7,41,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
8.1,47,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
5.8,44,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.6,37,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
1.6,43,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
0.9,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
1.0,43,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.4,36,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
9.0,38,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.3,57,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.3,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
12.2,48,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
6.1,47,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.0,54,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
0.4,44,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.5,44,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
12.4,48,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.8,41,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
0.8,45,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
12.1,41,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
3.0,36,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
0.9,40,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
4.5,51,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
9.1,40,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
1.7,35,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.5,44,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
12.3,56,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
0.9,47,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.0,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
6.0,47,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
0.8,35,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
12.4,43,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
9.7,52,1,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
0.5,44,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
12.3,51,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
6.3,42,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
1.6,37,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
9.1,44,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.3,50,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.1,40,1,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
3.7,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.0,42,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
12.2,47,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.6,37,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
3.7,36,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
5.6,49,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
8.8,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
5.4,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
5.5,57,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
6.1,37,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.6,54,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
6.4,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
12.7,43,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
11.6,45,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
5.2,43,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.9,45,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.4,39,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
4.1,52,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.5,41,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
12.1,44,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
12.1,43,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
12.1,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
0.1,50,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
8.2,44,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
9.7,38,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.4,38,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.5,54,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
5.6,54,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
4.8,39,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
0.9,37,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
11.9,44,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
8.0,44,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
12.5,45,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.2,39,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.5,42,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
12.5,35,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
11.2,36,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
3.0,39,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.8,43,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.5,45,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
8.6,53,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.3,44,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.9,47,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.6,58,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
6.5,36,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.3,47,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.7,56,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
2.7,42,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
0.1,37,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
12.1,38,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
4.1,41,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
3.9,40,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
0.8,35,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
4.5,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
4.2,56,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
4.2,52,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
11.0,60,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.1,36,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
1.4,37,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.5,54,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
1.0,45,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.2,51,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
3.8,41,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
0.9,41,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
0.6,53,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.8,55,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
0.7,53,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
0.4,47,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
5.6,47,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
7.3,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.6,42,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
12.3,55,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
0.9,44,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
6.0,43,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.6,39,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.3,47,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
8.9,50,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
12.1,35,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.7,41,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.6,54,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.6,58,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
4.9,35,1,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
9.5,41,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
11.5,47,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.3,60,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
6.1,38,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.2,38,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
2.4,36,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
5.4,54,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.6,58,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
5.4,56,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
7.6,46,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.2,60,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
10.3,44,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.2,48,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
12.1,37,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
1.6,40,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
5.4,48,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
0.7,56,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.4,48,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
5.4,37,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
5.1,42,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
11.5,55,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
5.6,45,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.9,39,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
5.1,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.6,41,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
1.1,37,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
4.2,46,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.8,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.9,41,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
0.9,61,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.8,45,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.5,49,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
11.5,64,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
0.9,47,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
12.2,38,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
3.4,49,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
2.1,44,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
12.4,60,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.8,64,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
5.2,53,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.9,50,1,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
5.5,44,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
3.3,47,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
5.0,35,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
1.0,37,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
11.8,44,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.5,47,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.5,38,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
5.6,49,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
3.5,46,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
1.3,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
8.7,50,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
0.5,38,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
11.8,42,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
4.9,38,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
1.3,50,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
3.3,46,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
12.4,57,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
0.7,38,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.5,40,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.5,46,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
1.2,37,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
5.9,42,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.8,44,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.1,53,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
12.2,64,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
7.2,56,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
8.1,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
1.3,52,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.6,52,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.8,47,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
3.5,36,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
7.8,41,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
10.3,36,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
0.9,41,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
9.4,44,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
12.4,35,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.4,37,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
2.5,40,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
0.3,48,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
1.0,40,1,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
2.4,45,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
10.8,36,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
0.3,36,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
2.1,35,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
1.0,38,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
1.8,43,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.5,57,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
0.9,48,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
1.6,45,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
11.9,48,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
2.5,40,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
9.6,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.1,40,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.8,43,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
11.7,40,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
10.9,44,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.7,41,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
12.3,41,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
9.4,46,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
1.0,45,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.9,47,1,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
0.7,60,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
8.8,45,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
7.9,52,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
9.2,39,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
8.6,39,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
10.8,63,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.0,37,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
1.1,44,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
2.1,43,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
11.8,47,0,113.0,4400.0,10.20374028216176,13718,0,0,1,1,0,0,0
2.6,38,0,113.0,4400.0,10.20374028216176,13718,1,0,1,1,0,0,0
9.5,52,0,113.0,4400.0,10.20374028216176,13718,2,0,1,1,0,0,0
